time,gamma_x,gamma_y,gamma_z
383.523072,-1.010419268647199,2.4736459579162418,-9.515076129592996
383.531008,-0.862566710926685,2.338297663254795,-9.526076512016788
383.538944,-0.633935933234745,2.193377935157434,-9.592736958867352
383.54688,-0.5546639726140501,2.013002909996199,-9.557330285362916
383.554816,-0.52745907370003,1.936500949222084,-9.577816048387273
383.562752,-0.603416045832092,2.007469577354005,-9.569660731943806
383.570688,-0.701790784195773,2.167857846115698,-9.59522233075397
383.578624,-0.69311944527088,2.2227032923142,-9.732258888848818
383.58656,-0.56643443016216,2.2560990582991947,-9.875129137138682
383.594496,-0.3494974090636311,2.475715232399644,-10.035709183746995
383.602432,-0.278749680089025,2.9436144272735714,-10.164016241795498
383.610368,-0.35655377382844106,3.1036625122978765,-10.213153191110397
383.618304,-0.155878421755756,3.208577958825679,-10.092070812497187
383.62624,0.076872712174956,3.628464032058632,-9.880103084575566
383.634176,-1.053296123718334,3.392878081646502,-10.447406220066664
383.642112,-2.107645859476693,1.7361385582972602,-11.805340509074489
383.650048,-1.620884212577609,0.944924456973826,-11.910962751139321
383.657984,-1.384719231894158,1.305806722366933,-11.584092196223533
383.66592,-1.247162231685179,1.460372954333169,-11.892875201833705
383.673856,-1.239991793758055,0.9875800290204559,-12.324311800839467
383.681792,-1.115059493609306,0.21403758778763504,-12.766473900023833
383.689728,-0.8133532082018331,-0.395684080610014,-12.965025617461162
383.697664,-0.8204310715493109,-0.632636402053158,-13.26204700679043
383.7056,-1.151322986357304,-0.34620144429012106,-13.756592555348544
383.713536,-1.573604657710417,0.47165523726384795,-14.171740720723527
383.721472,-1.8334480016736359,1.3571113446043293,-14.617106390871356
383.729408,-2.26723643282181,1.791889141181435,-15.388328163412632
383.737344,-3.240911838675666,1.9928102866949389,-16.475473849324523
383.74528,-4.467030629049865,2.634313351148215,-17.377700662546403
383.753216,-5.3800100142951575,3.28646835314143,-17.57270265620244
383.761152,-5.780668646376093,2.772538127822417,-17.894882860570377
383.769088,-6.700652164878098,1.8137725644899698,-19.039668398970026
383.777024,-8.727547240395413,1.4224517743375438,-20.286767788627337
383.78496,-10.581824212304477,1.409630042565538,-20.673901976980048
383.792896,-10.840792935171065,2.1292134566367467,-19.961365546398877
383.800832,-9.068762195998966,4.161914371285243,-18.376684983122505
383.808768,-5.804583118528253,6.802281785212313,-16.816128294306186
383.816704,-0.419130655410503,6.832869426019141,-17.552680022545882
383.82464,2.216374810948439,4.150970636393926,-19.399459035851887
383.832576,0.5545553301251059,3.3928597611364615,-19.590914064152233
383.840512,-0.666227071112477,5.160461576383866,-18.613983044248965
383.848448,-0.9460834179440301,6.547384912779876,-18.33342255448476
383.856384,-2.9051647921642285,6.077156695235032,-18.66298226545048
383.86432,-3.015954102955904,5.423364919802048,-17.771173014489342
383.872256,-1.271919622040313,5.177001803058273,-15.711971180393936
383.880192,-1.7867982154197308,4.311701698676248,-12.071585478858134
383.888128,-3.4214085002973396,4.610480820010763,-5.855724231119941
383.896064,-1.4588330969477892,3.2277199567377473,-2.715766187510456
383.904,-0.7060651376167908,3.3371246388853373,-5.564059685840782
383.911936,-6.3821526556532975,1.3924180469397258,-8.609498198633123
383.919872,-11.585763820225836,-0.22002728473280803,-7.852701141466446
383.927808,-11.594605354045687,-0.09900259905255002,-4.645444960135062
383.935744,-9.172831779853214,-0.135183007976731,-1.820659317161801
383.94368,-8.071650042622592,0.114723604026667,-0.6265276505358659
383.951616,-7.625477949331982,0.490136345186832,-0.952177103810152
383.959552,-6.905956746719638,0.5720813050676801,-1.858049038543593
383.967488,-5.940568361103484,0.501477925934319,-2.609879039924622
383.975424,-5.145155139707216,0.26212821742611603,-3.049424313315056
383.98336,-4.54357759642031,-0.08397849341123,-3.450434853010897
383.991296,-4.017542742040777,-0.39669306719326203,-3.994327071793971
383.999232,-3.717795378667407,-0.73575226478187,-4.620854201828736
384.007168,-3.608481836172576,-1.036978647477796,-5.0687811897486315
384.015104,-3.5752937020337434,-0.92683285762696,-5.335163418193195
384.02304,-3.6120745158730285,-0.9672005413181379,-5.68028042994469
384.030976,-3.721249217133338,-0.8291890797975642,-6.0706338149476124
384.038912,-3.755835531609931,-0.5388376686854399,-6.630899069216308
384.046848,-3.774247677506461,-0.33477870262709397,-7.315274130744531
384.054784,-3.7099246130728964,-0.20182112905397198,-8.052326913560924
384.06272,-3.4669865207198365,-0.048605357943116,-8.783713035031699
384.070656,-3.2026199296387117,-0.006225556513888,-9.541767743779884
384.078592,-2.8435423075309063,-0.058691944104699995,-10.307094387682973
384.086528,-2.3464513002105734,-0.159876816211266,-11.075076655308132
384.094464,-1.918753247351415,-0.15082875323387301,-11.764433793295586
384.1024,-1.624206982705523,0.07091346954366201,-12.317135797557285
384.110336,-1.6185127123031182,0.311793554603614,-12.83906520427474
384.118272,-1.9273303034861091,0.38693726762963504,-13.4806214988238
384.126208,-2.2022501950193494,0.28849080348280104,-14.364844950638568
384.134144,-2.366314663542344,0.08767549778049702,-15.512460340082894
384.14208,-2.6431089361631557,0.18818604751544302,-16.960403748922126
384.150016,-2.8647179414536166,0.855059299219091,-18.62956215769876
384.157952,-2.2118086291301267,1.9135264162734318,-20.28564102503049
384.165888,-0.24174727790994296,3.013860878379668,-21.599919594639783
384.173824,2.6374718032763433,3.836038709680587,-22.489916770055643
384.18176,5.718821349888008,4.7292612927424065,-23.329603276186944
384.189696,8.752987696459812,5.829867171954634,-24.13831531777849
384.197632,11.796643225830438,6.674023265496312,-24.50088051572597
384.205568,13.305679678707365,7.040957373306908,-24.402283278695478
384.213504,13.647949970044053,6.98092594453055,-23.893650278761296
384.22144,14.24334495872343,7.0824762111433825,-22.986070145546364
384.229376,15.258548040025936,8.149594874882387,-21.72752883309721
384.237312,17.387320655586706,9.681278827199677,-20.053693690635107
384.245248,20.80375729569303,11.188455911114778,-17.84964249514926
384.253184,23.85368016437458,12.013209289061994,-15.066891996485527
384.26112,25.376800285101233,12.095287294576563,-12.325005375157973
384.269056,26.123551376790317,11.576129820966294,-10.793933583104806
384.276992,25.6897021672726,10.406329011683317,-10.592005318887484
384.284928,24.18101726753952,8.793963269482685,-10.850130326176927
384.292864,22.431414288510247,7.179154313326897,-11.072680860656718
384.3008,20.75310950481648,5.850570786050079,-11.318684135394594
384.308736,18.869749583980997,4.851174112792148,-11.654180560783606
384.316672,16.333078958748878,4.117276226252004,-12.125320301057252
384.324608,5.2755067821881365,2.382159852962875,-15.509802357152633
384.332544,-11.436414537617386,-4.009361588574902,-20.034743456043856
384.34048,-28.344742923355344,-12.165359240551455,-14.71188951822396
384.348416,-36.21013664991751,-13.0189978159273,-4.691927569146278
384.356352,-21.36573776969252,-5.688999048201122,-4.773195088464536
384.364288,2.801304617291947,6.575693951053061,-15.572611463986632
384.372224,10.708995072225935,8.500303072477381,-23.049040281379323
384.38016,9.389100789155108,4.095658682112139,-23.17166883163594
384.388096,10.771431436472547,2.522331093985949,-18.89629475755136
384.396032,12.514036568801286,0.276151134879294,-14.293135651074962
384.403968,6.556889838264071,-0.48906828700731003,-11.116462298958464
384.411904,-1.237069245559983,1.4888958656139868,-9.162982454307322
384.41984,-1.2104951333576828,6.528190293828615,-9.657309248993268
384.427776,1.939825262332358,6.635404439217508,-12.416276122941632
384.435712,2.9532629804459067,3.0392623665004037,-14.132566969155981
384.443648,1.566516575364232,1.8121481387939367,-11.56330824282357
384.451584,1.4968205876481542,2.750127137470336,-8.703773084996469
384.45952,0.23852324065211397,3.600980785648946,-9.66513633675158
384.467456,-0.8538108167207891,3.030337556902674,-11.39692353425256
384.475392,-0.5743852973873951,2.132984343488959,-10.697116573728652
384.483328,-1.021986923796703,1.621775768207879,-9.567918569717747
384.491264,-1.97000563466054,1.5548512048491192,-9.560346159528168
384.4992,-2.2913344128165942,1.655777992877366,-9.786231650181163
384.507136,-2.120499819130134,1.858017185348867,-9.822994158130633
384.515072,-1.8879691380558368,2.1179985856732912,-9.8018169461762
384.523008,-1.6058093602978238,2.131878237588249,-9.833970707748406
384.530944,-1.391772305973402,2.026304092287613,-9.883963871327015
384.53888,-1.149891505550496,1.988454867041531,-9.8714822912819
384.546816,-0.9216659369386301,1.984214415507664,-9.887021083346985
384.554752,-0.879013304128386,2.155558051950167,-9.84861438206296
384.562688,-1.049321029626078,2.3304786690884836,-9.730255927079732
384.570624,-1.205797525075797,2.4199950460577537,-9.634874403370127
384.57856,-1.306633476344112,2.4959335532402607,-9.586346724188473
384.586496,-1.516571697943835,2.670723167113104,-9.533413244380196
384.594432,-1.92870047313629,2.59167431170719,-9.404884432460069
384.602368,-1.78528042434144,2.3224473183014083,-9.335073106460245
384.610304,-1.566319728380916,2.159428175355845,-9.371189460833495
384.61824,-1.4700996025917767,2.142103225242435,-9.451638913472935
384.626176,-1.575695038338009,2.314720527573789,-9.449982190298613
384.634112,-1.705071479510694,2.7316846857481782,-9.36230085323304
384.642048,-1.7432095555590668,3.116161948427561,-9.312728042437405
384.649984,-1.5262704397096152,3.2826454339154463,-9.301074468888814
384.65792,-1.2285337586024452,3.1016141309172434,-9.290686965842273
384.665856,-1.2335475833415,2.916028140822565,-9.306019397177263
384.673792,-1.3207929535239489,2.6578229620496368,-9.297910671763383
384.681728,-1.175026501072095,2.2806790418495093,-9.398162077020126
384.689664,-0.9235055312810602,1.9281456724232209,-9.585555392361798
384.6976,-0.836283477189994,1.657266509392203,-9.64847220045035
384.705536,-0.9974743377841541,1.5656334598581108,-9.608908624378133
384.713472,-1.0206981464942042,1.4722906302897132,-9.56320121051974
384.721408,-0.899623911332313,1.392634909153543,-9.529593812391868
384.729344,-0.917682230313394,1.470077653416253,-9.518075253016416
384.73728,-0.984614845786114,1.629241985192539,-9.607994069545684
384.745216,-1.001410938957596,1.7089559122367557,-9.726378794264702
384.753152,-0.9198328242050491,1.7984127152360558,-9.910886061086778
384.761088,-0.830094644973075,1.872026107396417,-10.053337143681826
384.769024,-0.7246961973343371,2.037924749624203,-10.194492497765186
384.77696,-0.694969691347307,2.44249336074675,-10.259093682131297
384.784896,-0.735826915308592,2.818240986755373,-10.156850240318665
384.792832,-0.7210123898638141,2.72846172303503,-10.050539980830527
384.800768,-0.7387910521448431,2.6176792694946687,-10.011209800625775
384.808704,-1.0930749866806642,2.260615344808164,-10.299345975965604
384.81664,-1.6715583880053317,1.464517593834939,-10.969277453486676
384.824576,-2.120988895360949,0.9368733536069269,-11.506219906517096
384.832512,-2.0594594874123313,1.003741000577527,-11.662900647874212
384.840448,-1.828176719987808,1.289628470586095,-11.903492876615713
384.848384,-1.824328894373973,1.081423712513278,-12.249323871686515
384.85632,-1.8702751159689182,0.324782861434156,-12.543227506824193
384.864256,-1.76228465933738,-0.38114677666346297,-12.674694236278894
384.872192,-1.540162805962652,-0.731336179594125,-12.761521833469413
384.880128,-1.429430448365558,-0.598371733096947,-13.088237615344903
384.888064,-1.742085598252939,-0.048873125149483,-13.535367592731655
384.896,-1.9990055676258167,0.7387708772133359,-14.054155314618402
384.903936,-1.952350598698949,1.44000698374219,-14.482252875730195
384.911872,-2.024093977020673,1.631930681763396,-14.926172383052606
384.919808,-2.7435190544753634,1.4551059001232949,-15.987838615546325
384.927744,-4.360533157089438,1.8400924852730667,-17.483982015659663
384.93568,-6.2306252658457195,3.0381454637603396,-18.05145911046889
384.943616,-6.610562806494047,3.2335489976675063,-17.544408298626458
384.951552,-6.47455438112571,1.894321181924266,-17.622921271753054
384.959488,-7.731856729668817,0.989246562937078,-18.898927530639785
384.967424,-9.357793417555225,1.3955135260387799,-19.64659868285736
384.97536,-10.237779170047547,2.6542280030322583,-18.531028711463136
384.983296,-9.824203431370846,4.401424889484319,-17.055730019091815
384.991232,-5.533852289122124,7.013444197179714,-16.2593704452559
384.999168,0.16239803386696697,7.320602306623276,-16.848675664455637
385.007104,1.380181530056186,4.900918247271413,-17.801469690495892
385.01504,-0.5031312477843409,3.734497587579944,-18.03284244483654
385.022976,-1.2952792384043192,4.151329890126491,-17.749146459884784
385.030912,-0.200247288019605,4.587102383443726,-17.717664484005766
385.038848,-1.5184373950594288,3.784297468036511,-17.770803540244298
385.046784,-2.31084920718009,2.9662517721214785,-17.15630896568966
385.05472,-0.30313189056548,3.5913624200677234,-15.742413202184142
385.062656,0.36998819795168897,3.577173204503857,-13.98378558237573
385.070592,-1.1410458101550258,3.70643677261291,-10.850870122754994
385.078528,-3.867432674105712,3.7849471059920097,-5.0017183158156335
385.086464,-1.0152160258615892,2.9003789721429967,-2.271870411376885
385.0944,-0.0333865626311,3.525672202637418,-5.829117859022569
385.102336,-6.485173361928209,1.8960339115304161,-9.024836774336027
385.110272,-11.304172926057337,0.586307904937496,-7.945980651982846
385.118208,-10.46517912267451,0.7488905451909201,-4.548992026208674
385.126144,-8.192351052210062,0.7258973759069599,-1.8685166047743669
385.13408,-7.503330581382582,0.8117247291345009,-0.898676737748956
385.142016,-7.196328676032864,1.052341845074915,-1.2506756007840678
385.149952,-6.320700217272643,1.2540087514352671,-1.928266323157883
385.157888,-5.149422395956359,1.340602362421654,-2.2664066219793244
385.165824,-4.444415012193674,1.2584010321528791,-2.4664468596377738
385.17376,-4.045135443726905,1.065743847065904,-2.8642091424275486
385.181696,-3.739636146731773,1.075796901499613,-3.380479720348987
385.189632,-3.6851278479084413,1.011573344706047,-3.9428048997222387
385.197568,-3.8132341417343087,0.9589116764846779,-4.460382854615581
385.205504,-3.6611692212851916,1.1120770519454628,-4.75282531660412
385.21344,-3.516636465406784,1.262429191137945,-4.971718759903776
385.221376,-3.589722120889207,1.351668971892237,-5.372751437207342
385.229312,-3.5115617672113784,1.61431001663353,-5.925783899348541
385.237248,-3.365924342971889,1.85409215751383,-6.497778515074954
385.245184,-3.1894683085547637,2.016762844719083,-7.087610253652178
385.25312,-2.8949225504915916,2.1771848741154742,-7.6979096961548725
385.261056,-2.605576807339519,2.2873917219866087,-8.459390576350213
385.268992,-2.297049254201234,2.328300186834671,-9.357943735450329
385.276928,-1.920703175022838,2.356416673446829,-10.261826224562174
385.284864,-1.713698433090356,2.4342942002713,-11.077851764089893
385.2928,-1.749996726830771,2.429636949066498,-11.784460262507286
385.300736,-1.7302580599595558,2.394991201722487,-12.354965794698437
385.308672,-1.738860822882001,2.3012459353301566,-13.074794352670699
385.316608,-1.858326672734518,2.202245497666123,-14.095155230402787
385.324544,-1.984195545077134,2.214321494370448,-15.278204576798439
385.33248,-2.188735612990072,2.6554641790212985,-16.619189534150312
385.340416,-2.335106437849376,3.561629120647523,-18.112013399868214
385.348352,-1.9986635644477648,4.686403314161594,-19.53864690575517
385.356288,-0.9280197046979859,5.840625764392276,-20.658678753310905
385.364224,0.8982250183288969,6.593135307243923,-21.42480074579974
385.37216,3.5020384549419137,6.451538569893907,-21.701308427842527
385.380096,5.765946003284513,6.10635909612088,-21.607489702632765
385.388032,7.5420884625872935,6.499070574328497,-21.73242347576332
385.395968,8.580280596589697,7.045035181324862,-21.977756184064585
385.403904,8.793377927278279,7.048780816797421,-22.27227200971168
385.41184,9.674096866569883,6.691157285253196,-22.476090764149184
385.419776,11.266387845223145,6.698721772758035,-22.258288169880682
385.427712,13.433036676142411,7.524141661122003,-21.496935863866405
385.435648,16.43836949843393,8.884949964750293,-19.974733207030248
385.443584,19.339405054139885,10.45241854122982,-17.402926012980814
385.45152,21.68268354482747,11.555544330592856,-14.259045736553993
385.459456,23.190361874754768,11.620094511958186,-11.887673451864725
385.467392,24.203049630521694,10.74824722926455,-10.92610868219727
385.475328,24.556372508902594,9.207367444007966,-10.72065063276597
385.483264,23.385936490467515,7.498255005759697,-10.753783102489884
385.4912,21.40185038036297,6.1391249343604875,-11.042022453018761
385.499136,19.110317929687994,5.312468229319181,-11.5478457674755
385.507072,15.988523999643386,4.766703235411287,-12.149599500303864
385.515008,7.071815371395376,3.4703260261058686,-15.552779347032708
385.522944,-0.287169179028953,-1.863337131238828,-20.917165149985443
385.53088,-12.324564084015837,-11.120720021216423,-18.92022829593012
385.538816,-26.57423830777185,-15.745391817657287,-9.925093251519735
385.546752,-24.655572657708177,-10.217753078406156,-3.878597347253666
385.554688,-10.999794058683195,-1.29008748887469,-8.211103725775331
385.562624,3.771293114393552,6.294343115225375,-16.51298025853199
385.57056,8.523152874052865,7.275857348799492,-20.69491860656413
385.578496,7.544667749164118,3.439970969807198,-20.017856331520647
385.586432,9.773206115017818,0.36035842438248106,-17.142469451764306
385.594368,11.601713789877607,-1.1417363260806102,-13.518699611663875
385.602304,5.240576095440233,-0.5380609110528101,-10.196444798028104
385.61024,-2.866770474659175,3.7023638010428632,-8.278208518602414
385.618176,-3.8537239135004198,9.608308153142039,-8.8279364265001
385.626112,-0.683555118585541,9.206335485965962,-11.57385657856456
385.634048,0.940872915188068,4.4658736051006205,-13.895254460703594
385.641984,0.944517874627486,2.8261804923121816,-11.786464412531785
385.64992,1.693765387056514,2.537412784994006,-8.470329259301026
385.657856,1.5294782425683502,2.143194113520459,-8.870847058545646
385.665792,0.184474553104218,1.593292302863704,-11.18126967592735
385.673728,-0.32514005078094,0.947169584022817,-11.428578426916339
385.681664,-0.262086050458324,0.30853198452558195,-10.165049490837838
385.6896,-0.590928868804522,0.17003731477201503,-9.602166668416702
385.697536,-1.190966695924887,0.581744872740185,-9.876646511969547
385.705472,-1.513530013821874,1.201789662509122,-9.949677229824806
385.713408,-1.583285004891219,1.467087341590876,-9.75045113961286
385.721344,-1.3819906358020309,1.6420010871824398,-9.69369010813741
385.72928,-0.935104240034691,1.8298643628956341,-9.81360156080559
385.737216,-0.20740434053659398,1.8947191823915717,-9.873231157181886
385.745152,0.281706054864993,1.9197518771678341,-9.872881113287283
385.753088,0.234206934259505,2.082463754585708,-10.004002850070162
385.761024,-0.11898371069007199,2.373862885483495,-9.983734790480193
385.76896,-0.566903403776293,2.591046263399769,-9.736184398614872
385.776896,-0.908306189114609,2.6659426690579515,-9.516885607476253
385.784832,-1.1261409518307939,2.500228034436628,-9.494119695462144
385.792768,-1.110949181956626,2.110722183551116,-9.612902321977725
385.800704,-0.9696501964680531,1.8035143577666868,-9.664816403995328
385.80864,-0.8316105971773,1.6963140132766001,-9.639523162731642
385.816576,-0.6404226111431751,1.838123156886699,-9.680105849073255
385.824512,-0.458730567706951,2.008357744416235,-9.73113893498094
385.832448,-0.32158651421149,2.211980607153344,-9.793731239111114
385.840384,-0.32330572352653697,2.3893079866188933,-9.756446675930206
385.84832,-0.413667944144459,2.4059753569000293,-9.676690083524717
385.856256,-0.521317949438078,2.307476420231724,-9.629878260029328
385.864192,-0.467344606798151,2.177656665874219,-9.582610455199037
385.872128,-0.4316776014924651,2.03111478840141,-9.621874569330496
385.880064,-0.365033039595833,1.902937558523125,-9.735468635543594
385.888,-0.316555921457183,2.094581550880101,-9.64435593140426
385.895936,-0.32920639656116196,2.3955660292982097,-9.554039992285997
385.903872,-0.374039469575978,2.5397796482072983,-9.550110216770141
385.911808,-0.37795324692973903,2.481559422069874,-9.565317841899716
385.919744,-0.309995208765758,2.46446116209709,-9.585530379333507
385.92768,-0.23196940929901605,2.4273009403296344,-9.602064548108613
385.935616,-0.218187892674928,2.356113846708434,-9.630108320629038
385.943552,-0.158093156680077,2.277054001720071,-9.680230765187877
385.951488,-0.064107506422285,2.121179705935125,-9.704338427941092
385.959424,-0.028329615487716,1.923362207785545,-9.71799057903327
385.96736,-0.028776780747953,1.8904440876528816,-9.871778233111655
385.975296,-0.070195865332065,2.035075673591207,-9.963018714307164
385.983232,-0.133291391765262,2.347587579072015,-10.080861521765764
385.991168,-0.224129497778407,2.61051452178416,-10.316852941404973
385.999104,-0.132573252467561,2.813969344869374,-10.375980918710255
386.00704,0.041120797930923,2.917029982379141,-10.229399556788408
386.014976,0.231656024638187,2.8528661014963372,-10.16622622705344
386.022912,0.48510215354392106,3.047974019557683,-10.007398979869693
386.030848,-0.23450996908556399,3.224531315617685,-10.276573259556255
386.038784,-1.3554494628348792,1.9459889303293771,-11.36960722463926
386.04672,-0.7893608478566321,1.160717793861926,-11.319317909843528
386.054656,-0.7695050474599059,1.351123477029181,-10.995731733442875
386.062592,-0.8154138015241641,1.155980251548594,-11.278384391211105
386.070528,-0.758994638972386,0.685839551741715,-11.475126023171654
386.078464,-0.735676560267718,0.058704948290184994,-11.835995911981444
386.0864,-0.698377770517102,-0.4500330138817129,-12.17060888324318
386.094336,-0.8495642692574449,-0.52759808377489,-12.527107369050373
386.102272,-1.149671721612969,-0.07817268680351201,-13.078161704100587
386.110208,-1.2912457179046422,0.579770072840932,-13.615056914873572
386.118144,-1.3660693852708468,1.087427368877111,-14.199984118599328
386.12608,-1.587937695948309,1.3485988953233468,-15.144779443209396
386.134016,-2.1821452215003108,1.703979507356655,-16.316601528358568
386.141952,-3.0219404545911033,2.484822818907531,-16.911363525921907
386.149888,-3.4275663589088037,3.2510079376975582,-16.655887909139715
386.157824,-3.5020291363578306,3.1052336655194135,-16.62461350455287
386.16576,-4.535561281280331,2.393458538362188,-17.723458982037865
386.173696,-6.496481217506138,2.288023254492405,-19.097269936706894
386.181632,-8.210285522405933,2.6008929504969847,-19.662646096039158
386.189568,-8.816343239311099,2.878669377571572,-19.613643151869233
386.197504,-7.607727231541247,3.3561839147947317,-19.185429693629448
386.20544,-5.695684013921875,5.275999226024728,-17.832552002927418
386.213376,-3.452239125427416,6.9369803057338295,-16.051301555203793
386.221312,0.70490115614638,7.02037837668371,-15.360587137164467
386.229248,4.053997320411305,5.716652206564809,-17.03123938555366
386.237184,2.244769652094415,4.4407343193574675,-18.98780556251553
386.24512,-1.538756773950521,4.8575519226456265,-18.620279966482325
386.253056,-2.8701153806912183,5.891401878476107,-17.163961758899998
386.260992,-2.362623204943517,5.693004024298881,-16.447382705652476
386.268928,-1.7357726082266751,4.515115115784881,-15.823262763262072
386.276864,-0.249640283018001,4.0196354340213185,-14.376582050552607
386.2848,-0.028184188804154,3.41076514448294,-11.995712172964645
386.292736,-0.5521549722266811,3.8734188014213835,-8.130419777035438
386.300672,-2.6107941938931223,3.100938176559775,-4.049485884595459
386.308608,-1.8211656912535221,2.958776013431927,-4.020160223497507
386.316544,-5.177240142989251,3.1909301481024186,-7.928432424280456
386.32448,-11.325619931567203,0.675886279059651,-9.034747208911854
386.332416,-12.221439416008305,-0.323900706321632,-6.063894775233811
386.340352,-9.97595813045776,-0.18962337301207396,-2.4246303927065362
386.348288,-8.931625460852917,0.041382503100997,-0.769960833003654
386.356224,-8.698114777279182,0.34954218114274205,-1.117465684781233
386.36416,-7.9553667604684986,0.5107322142453379,-2.142993845905945
386.372096,-6.735747983192443,0.479223796003072,-2.792939508136409
386.380032,-5.583974543977117,0.251115242960902,-2.918803536755337
386.387968,-4.7222945232116365,-0.042228894697775,-3.040054121803483
386.395904,-4.138231137058429,-0.28739005184130895,-3.446738287616707
386.40384,-3.7348818746299814,-0.36718513063738106,-4.0094257069705375
386.411776,-3.397912517116178,-0.367550607439534,-4.544618551099399
386.419712,-3.1631595798709085,-0.297343394199246,-4.980260197966908
386.427648,-2.9707602532829935,-0.297347798418505,-5.427922861857742
386.435584,-2.655270277300045,-0.33458948563955104,-5.923324207455759
386.44352,-2.3156700723943655,-0.379615821492053,-6.4890733875192925
386.451456,-2.047752437208397,-0.504125372989463,-7.0418279351414155
386.459392,-2.135981549982374,-0.624545368220282,-7.627568268817764
386.467328,-2.620367400594477,-0.6945941100386209,-8.355382167757666
386.475264,-3.3018703035712735,-0.8209919078532629,-9.178535224712745
386.4832,-3.893396731917875,-0.836011158021958,-10.079352925932817
386.491136,-4.195525573455091,-0.8840997457107459,-10.913601749467588
386.499072,-4.102503960102969,-0.7560459576269859,-11.523644704194494
386.507008,-3.80607401877612,-0.6370769221120529,-12.026577899056845
386.514944,-3.55580241191281,-0.47170478757653295,-12.593475907180085
386.52288,-3.194868489129142,-0.20722432831856002,-13.347591225571088
386.530816,-2.799212663305921,-0.10648069472741802,-14.21095101028947
386.538752,-2.4512829493785238,0.026805721167222,-15.09593042975832
386.546688,-2.2915646839500488,0.22602789218269895,-16.10939722304348
386.554624,-2.491291698505121,0.45220298066729797,-17.313923627287913
386.56256,-3.0130500126254285,0.7398688268295122,-18.710824698643176
386.570496,-3.5273698079259503,1.3076009278312648,-20.31553120181305
386.578432,-3.379111521371005,2.3233789336767194,-21.997324562194446
386.586368,-2.0115653369387467,3.695042603260448,-23.360678596208658
386.594304,0.656235338645955,4.820845378424779,-24.308682312778764
386.60224,3.7171680335015966,5.792772350259697,-24.79894600537992
386.610176,6.375056139752205,6.559511086364987,-25.019200211588085
386.618112,8.669392404770633,6.648391393178492,-24.99059575446774
386.626048,10.438173838601893,6.088740368361447,-24.500915558048852
386.633984,11.580459543606331,5.526689609332528,-23.67049040165109
386.64192,12.520792863720136,5.760151417396532,-22.529825620221988
386.649856,14.257711273657035,6.529201088233986,-21.072476591112963
386.657792,17.226799140754135,7.854801383292477,-19.05512498336468
386.665728,20.022608445698896,9.166616639496878,-16.396344804025627
386.673664,21.976041267503,9.796877390593917,-13.723650406376589
386.6816,23.81844248782229,9.6791337753937,-11.928824990859606
386.689536,25.272495445711595,8.976766098055885,-10.978128229571684
386.697472,25.136598208553554,8.029866369727634,-10.214588479730784
386.705408,23.14416151190576,7.0640887337304115,-9.955449195863027
386.713344,20.472285756842137,6.147340347091465,-10.589430830800367
386.72128,18.041139300584945,5.534679441670739,-11.581827127907212
386.729216,15.473268026778724,5.230673147822738,-12.45440667559709
386.737152,7.587748044759369,4.372491210046244,-15.4463872764236
386.745088,1.043106227287184,1.4803248652965493,-19.539676031351274
386.753024,-13.133372884724135,-5.890686012903736,-17.443679809412867
386.76096,-28.69071623875389,-10.415033296333252,-10.51239209898619
386.768896,-22.688407592365998,-7.645969844817059,-5.931376345813189
386.776832,-5.531553077309095,0.7402814844866429,-11.202112819462824
386.784768,5.4909758421521415,6.760277751989293,-19.20048841717036
386.792704,7.67804612060338,5.212255124711437,-22.079080366438767
386.80064,7.838921182863732,3.0336632656816476,-20.267881146794245
386.808576,9.088721827847364,1.652336107487163,-16.38681305277496
386.816512,7.903805293254592,0.43088923860615996,-12.686424577300265
386.824448,1.5170573808154857,0.517289699474978,-10.023044935777692
386.832384,-3.757377993759555,1.12674481385324,-8.382335886185018
386.84032,-4.52125269265118,3.771795243055502,-7.786686077157809
386.848256,-3.233141905516898,8.233426119417652,-8.53844948982339
386.856192,-0.319798886731553,8.298316299794784,-11.31122185050844
386.864128,2.861062481543264,4.100817418312582,-14.285102354395368
386.872064,2.6069525013612793,1.225749607875829,-13.279960561098035
386.88,1.531779870045842,1.178673568904804,-9.848939873892697
386.887936,1.207744133572793,1.379260698475248,-9.29390269824145
386.895872,0.12097357679595801,0.6832437338581979,-10.924673892145627
386.903808,-0.687350842570621,0.516719516137715,-10.981061679261579
386.911744,-0.910267379414095,0.7066135249941919,-9.87590731411041
386.91968,-1.077348826687259,0.613141638717704,-9.663199945994482
386.927616,-1.203880073076836,0.6827860713124351,-9.946392137450404
386.935552,-1.2915645755810072,0.986809288785087,-9.913383357632656
386.943488,-1.413769409538692,1.183577411122104,-9.750199349563953
386.951424,-1.391320613012444,1.2993454112030691,-9.663289059770216
386.95936,-1.179123704088535,1.3631813699882842,-9.700423446746688
386.967296,-0.831745206296638,1.4199891214697542,-9.808425807652648
386.975232,-0.6718629801641729,1.6167209354076668,-9.85390902140238
386.983168,-0.698407884660698,1.873189934659135,-9.894554330883
386.991104,-0.8320955221068771,2.014192864894921,-9.854785974062796
386.99904,-0.925707643695302,2.091148689568308,-9.722166318820754
387.006976,-1.157255660739246,2.069112494357668,-9.606870243847576
387.014912,-1.4142073861296183,2.100744256337364,-9.544591882145427
387.022848,-1.6187968707179332,2.086290712851782,-9.428743511241693
